text,category,label,source
Median incubation period for COVID-19,health_misinformation,0,CoAID_News
Babe ? I lost you ... Will you try rebooting ?,financial_scam,0,SMSSpam
"The National Science Foundation awarded $700,000 to fund a climate change musical.",political_propaganda,0,LIAR_train
Says U.S. Senate candidate Eric Hovde has no problem with raising taxes.,political_propaganda,1,LIAR_train
"If you tried to pay out $1 trillion by handing it out at $1 per second, it would take more than 31,000 years.",political_propaganda,0,LIAR_train
"I've got &lt;#&gt; , any way I could pick up?",financial_scam,0,SMSSpam
HIV/AIDS is dramatically on the rise in the U.S. South.,political_propaganda,0,LIAR_train
I won the majority of the Republican vote in both New Hampshire and South Carolina.,political_propaganda,1,LIAR_train
Black Doctors Aim to Make COVID Testing Equitable. this website is using security service to protect itself from online attacks,health_misinformation,0,CoAID_News
U.S. government using the cover of the coronavirus pandemic to remove end-to-end encryption so officials would be able to listen to everyoneÕs calls and see everyoneÕs private messages,health_misinformation,1,CoAID_News
Of course. I guess god's just got me on hold right now.,financial_scam,0,SMSSpam
"John McCain offers ""billions in tax breaks for oil and drug companies, but almost nothing for families like yours.""",political_propaganda,1,LIAR_train
"Under the Hate Crimes bill, ""any pastor, preacher, priest, rabbi or imam who gives a sermon out of their moral traditions about sexual practices could be found guilty of a federal crime.""",political_propaganda,1,LIAR_train
"Under Pat McCrory, (North Carolina) has fallen to 41st in teacher pay.",political_propaganda,1,LIAR_train
The amount of the revenue required by the state (for the construction of high-speed rail) is around 10 percent.,political_propaganda,0,LIAR_train
Republican redistricting plans cut Democrat Nancy Nusbaum out of her state Senate district by a half a block.,political_propaganda,0,LIAR_train
Preguntas frecuentes relativas a la prevención y el control de infecciones asociadas a la atención médica para el COVID-19. centers for disease control and prevention. cdc twenty four seven. saving lives protecting people centers for disease control and prevention. cdc twenty four seven. saving lives protecting people,health_misinformation,0,CoAID_News
"ÒIÕve always known this is a real, this is a pandemic. IÕve felt it was a pandemic long before it was called a pandemic.Ó. result of the best guidance of cdc",health_misinformation,1,CoAID_News
"Hillary Clinton ""agrees with (John McCain) in embracing the Bush-Cheney policy of not talking to leaders we don't like.""",political_propaganda,1,LIAR_valid
The citys 30 percent set aside for affordable housing in urban renewal areas is calculated citywide -- not district by district,political_propaganda,1,LIAR_train
Every president since Eisenhower has taken executive action to address immigration issues.,political_propaganda,0,LIAR_train
"A DeKalb sewer project will create up to 4,000 direct jobs per year at peak production, many of which will be set aside exclusively for DeKalb residents.",political_propaganda,0,LIAR_train
"For Social Security, which is projected to remain solvent through 2033, Whitehouse has cosponsored [a bill that] . . . would extend the life of the program by an additional 75 years.",political_propaganda,0,LIAR_train
"In 2011, our state-run lottery funded New Jersey classrooms by over $930 million.",political_propaganda,0,LIAR_train
Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....,financial_scam,0,SMSSpam
Do this research watch how much crime picks up if you take away [football].,political_propaganda,1,LIAR_train
"U.S. teenagers have now fallen behind their counterparts in Ireland, Poland and even Vietnam in math and science.",political_propaganda,0,LIAR_train
"We definitely lost way more jobs in Texas this year than we gained we lost 300,000 jobs in Texas alone this year.",political_propaganda,0,LIAR_valid
Must come later.. I normally bathe him in da afternoon mah..,financial_scam,0,SMSSpam
"Despite touting the economic stimulus as a great triumph, ""The very same report, however, notes that unemployment will average 10 percent for the rest of the year.""",political_propaganda,0,LIAR_train
Says he didnt have an involvement withnutritional supplement company Mannatech.,political_propaganda,1,LIAR_train
My debt to GDP was the lowest or one of the lowest of modern presidents. My taxes to GDP was the lowest and my spending to GDP was too.,political_propaganda,0,LIAR_train
We jumped 11 places since beginning this year in terms of being job-friendly.,political_propaganda,0,LIAR_train
Erm. I thought the contract ran out the4th of october.,financial_scam,0,SMSSpam
Unions did not create the eight-hour work day and the 40-hour work week. Henry Ford did.,political_propaganda,1,LIAR_train
Says Donald Trump has written 10 checks to Hillary Clinton and four of those checks were not to her Senate campaign. It was to her presidential campaign.,political_propaganda,0,LIAR_train
SaysMichael Bennet wants to close Guantanamo Bay prisonand bring terrorists right here to Colorado.,political_propaganda,1,LIAR_train
"In 2000, I wrote about Osama bin Laden, Weve got to take him out.",political_propaganda,1,LIAR_valid
Minorities Make Up Most Deaths Among Young People. this website is using security service to protect itself from online attacks,health_misinformation,0,CoAID_News
"From 1947 to 1979, family incomes for rich, middle-income and poor Americans grew about the same rate. But since 1979, incomes for rich families have grown much faster.",political_propaganda,0,LIAR_train
Each U.S. House member who voted to overhaul Social Security in 1983 was re-elected.,political_propaganda,0,LIAR_valid
"Under President Barack Obama, more Americans are in poverty ... than at any time since the Census Bureau began keeping records on it over 50 years ago.",political_propaganda,0,LIAR_train
Says President Barack Obamas proposed budget includes two new tax increases that would collect about $14 billion.,political_propaganda,0,LIAR_train
Says public education will get more money in 2012-13 though lawmakers cut $15 billion in overall spending.,political_propaganda,0,LIAR_train
House Republicans required the use of Styrofoam cups in House cafeterias that are part of Koch Industries.,political_propaganda,1,LIAR_train
Are public systems for disinfecting individuals such as spraying via tunnel or chambers safe to use?,health_misinformation,0,CoAID_Claim
"Says Ron Johnson is benefiting from several super PACs, I am not.",political_propaganda,1,LIAR_train
Weve had the private sector more than double the investment that was made by the public sector at Quonset Business Park.,political_propaganda,0,LIAR_train
People Who Are at Increased Risk for Severe Illness. centers for disease control and prevention. cdc twenty four seven. saving lives protecting people centers for disease control and prevention. cdc twenty four seven. saving lives protecting people,health_misinformation,0,CoAID_News
About 1 in 10 public school teachers in Wisconsin would have been laid off without federal stimulus funds.,political_propaganda,1,LIAR_valid
"For several days in July of 2012, Greenland surface ice cover melted more than at any time in 30 years of satellite observation. During that month, an estimated 97% of the ice sheet thawed.",political_propaganda,0,LIAR_train
"Provision of Pediatric Immunization Services During the COVID-19 Pandemic: an Assessment of Capacity Among Pediatric Immunization Providers Participating in the Vaccines for Children Program - United States, May 2020. recent reports suggest that routine childhood immunization coverage might have decreased during coronavirus disease 2019 covid-19 pandemic 1.2. to assess capacity of pediatric health care practices to provide immunization services to children during pandemic survey of practices participating in vaccines for children vfc program was conducted during may 1220 2020. data were weighted to account for sampling design thus all percentages reported are weighted. among 1",health_misinformation,0,CoAID_News
Yo guess what I just dropped,financial_scam,0,SMSSpam
Fauci: Don't Count on Summer Driving Virus Away. march 27 2020 if the new coronavirus behaves like a typical virus the warm and humid american summers could help drive it underground until winter. but anthony fauci md direct or of the national institute of allergy and infectious diseases said thursday do nt count on it. taking part in an instagram live video with nba superstar stephen curry fauci said we have no real idea what will happen when summer comes. at this point what we do know he said is that the new coronavirus is 10,health_misinformation,0,CoAID_News
Here’s What It Will Take to Normalize Wearing Masks in America. experts say consistent messaging from community and political leaders as well as continued public education about covid-19 are key factors in effort to normalize wearing masks in america. getty images as america works to implement public safety measures such as wearing masks and physical distancing to slow spread of covid-19 some have begun to argue measures infringe on their personal freedom. experts say continued education and need for more consistent messaging is key for,health_misinformation,0,CoAID_News
Says Barack Obama has the worst record of any president when it comes to putting America deeper in debt.,political_propaganda,0,LIAR_train
New Lab Test Clarifies the Potential Protective Effects of COVID-19 Antibodies,health_misinformation,0,CoAID_News
Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days,financial_scam,1,SMSSpam
Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705,financial_scam,1,SMSSpam
ÒGo to 2020census.gov and fill out this census form so you can get your stimulus check.Ó,health_misinformation,1,CoAID_News
"100 American Flight Attendants Have COVID-19. april 10 2020 about 100 american airlines flight attendants have tested positive for the coronavirus according to the association of professional flight attendants which represents more than 27,000 american airlines workers. the union messaged its members this week and said the airline has agreed to start providing face masks for frontline team members while at work should you choose to wear one according to cnn. the union said masks would be distributed this week. the union has been",health_misinformation,0,CoAID_News
Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,financial_scam,1,SMSSpam
We just fought a Republican budget that ends Medicare as we know it.,political_propaganda,1,LIAR_train
Says Goodwill used the pandemic Òto fire all of their employees instead of laying them off.Ó,health_misinformation,1,CoAID_News
They said ü dun haf passport or smth like dat.. Or ü juz send to my email account..,financial_scam,0,SMSSpam
"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",financial_scam,1,SMSSpam
"Just like the U.S. Chamber of Commerce, the AFL-CIO receives dues from foreign entities associated with it.",political_propaganda,0,LIAR_train
"Says Obama opposes lower gas taxes, nuclear power, new offshore drilling and doesn't have ""new solutions"" to the energy crisis.",political_propaganda,0,LIAR_train
Toolkit for Shared and Congregate Housing. guidance and tools to help owners administrators or operators of shared housing facilities make decisions protect residents and staff and communicate with public health officials,health_misinformation,0,CoAID_News
Why Women Are Taking the COVID-19 Pandemic More Seriously Than Men. experts say women are following safety measures for covid-19 more than men. lisegagne getty images researchers say women are taking covid-19 pandemic more seriously than men and are better at following safety measures. they say gender gap is similar to past research on male and female attitudes on healthcare in general. experts say messaging to men on covid-19 should be changed to focus more on how they can protect their family instead of just themselves. all data and statistic,health_misinformation,0,CoAID_News
"Hillary Clinton ""agreed with (John McCain) on voting for the war in Iraq.""",political_propaganda,0,LIAR_train
"We do not have an overcrowding problem. As a matter of fact, Rhode Island has one of the lowest incarceration rates in the country.",political_propaganda,0,LIAR_train
"The first time he ever voted as a Democrat was here in Florida in 2008. He only voted four times in his life, and he's asking Floridians to come out and vote for him.",political_propaganda,0,LIAR_train
I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,financial_scam,0,SMSSpam
The last major oil spill from a drilling accident in America happened over 40 years ago in 1969.,political_propaganda,1,LIAR_valid
George Bush never suggested that we eliminate funding for Planned Parenthood.,political_propaganda,0,LIAR_train
Mark Warners record is one of acting against the Keystone XL pipeline.,political_propaganda,1,LIAR_train
"As President George W. Bushs trade representative, Portman failed to address Chinas currency manipulation, which was inflated to as much as 40 percent in 2006.",political_propaganda,1,LIAR_train
"By the end of 2015, more than 1,300 people will have died on Georgia roads. One of out evey four fatalities resulted from drunken driving.",political_propaganda,0,LIAR_train
"If you look at the benefits and wages of recorded federal employees, they far outstrip the market rates of the private sector.",political_propaganda,0,LIAR_train
"How This Utah Woman with Diabetes, Asthma, and MS Beat COVID-19. kimberly ishoy has a number of underlying medical conditions but she was able to defeat covid-19 with determination support and her triathlon training. photo courtesy of kimberly ishoy all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information on the covid-19 outbreak. we ve been that covid-19 can be more dangerous for people with underl",health_misinformation,0,CoAID_News
States have cumulatively cut over $1.8 billion from their mental health services between 2009 and 2011. This is the largest reduction in state mental health services in half a century.,political_propaganda,0,LIAR_train
"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",financial_scam,0,SMSSpam
How much is blackberry bold2 in nigeria.,financial_scam,0,SMSSpam
More whites believe in ghosts than believe in racism.,political_propaganda,1,LIAR_train
Less Than 10% of Americans Have COVID Antibodies. this website is using security service to protect itself from online attacks,health_misinformation,0,CoAID_News
Obamas approval numbers are in the low 40s.,political_propaganda,0,LIAR_valid
"While fat-cat bureaucrats at the Department of Education are getting paid an average salary of $102,000 a year, teachers in Georgia are getting paid half of that.",political_propaganda,0,LIAR_train
"Says she is entering in the most diverse class ever, of U.S. Representatives",political_propaganda,0,LIAR_train
I have always said that I would be for drilling.,political_propaganda,1,LIAR_train
"Says that when San Francisco banned plastic grocery bags, you saw the number of instances of people going to the ER with things like salmonella and other related illnesses spike.",political_propaganda,1,LIAR_test
Team Doctors Jump In After Professional Athletes Benched. what your doctor is reading on medscape.com march 26 2020 -- covid-19 has had an effect on professional sports around the world that rivals that of world war ii and the seasons of all major sports in the united states ground to a halt after some players in the national basketball association tested positive for the virus. first came hand sanitizers at doorways. then the ban on journalists in locker rooms. then games with no spectators. and then there were no games no practices no gatheri,health_misinformation,0,CoAID_News
"The Pentagons survey about the Dont Ask, Dont Tell policy found that 92 percent of service members agree that they could serve ... in a unit in combat without compromising mission readiness.",political_propaganda,0,LIAR_train
No need lar i go engin? Cos my sis at arts today...,financial_scam,0,SMSSpam
Maybe?! Say hi to and find out if got his card. Great escape or wetherspoons?,financial_scam,0,SMSSpam
Says he saw videotape of the people taking the money off the plane to pay ransom to Iran for hostages.,political_propaganda,1,LIAR_train
Arizona is spending less on a per-capita basis than every single state in this country in higher education.,political_propaganda,0,LIAR_valid
Says President Barack Obama is not paying women equally by his own measures in his own White House.,political_propaganda,1,LIAR_train
I sent lanre fakeye's Eckankar details to the mail box,financial_scam,0,SMSSpam
"Coronavirus Daily Digest: April 13, 2020. about one third of the worlds new cases and deaths since friday happened here at home. coronavirus complicated the response to deadly tornadoes in the south yesterday. and new threats are emerging to the food supply chain. heres what happened this weekend in the u.s. and elsewhere the weekend brought another 260,000 confirmed cases and 18,000 deaths worldwide bringing the total to more than 1,860,000 cases and 115,000 deaths. almost 100,000 of the new cases were in the u.s. where we n",health_misinformation,0,CoAID_News
Can i meet ü at 5.. As 4 where depends on where ü wan 2 in lor..,financial_scam,0,SMSSpam
On George Allens U.S. senate candidacy.,political_propaganda,1,LIAR_train
Forty-five percent of doctors say theyll quit if health care reform passes.,political_propaganda,1,LIAR_test
"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8",financial_scam,0,SMSSpam
"It could work, we'll reach a consensus at the next meeting",financial_scam,0,SMSSpam
Every year there is a slightly smaller percentage of American households owning guns.,political_propaganda,0,LIAR_train
Federal health care reforms amounted to the government takeover of health care.,political_propaganda,1,LIAR_test
Saliva COVID Test Alternative to Deep Nasal Swab. monday april 27 2020 healthday news -- testing for the covid-19 coronavirus can be an unpleasant affair with a doctor or nurse shoving a cotton swab deep into your nasal cavity to get a good sample. but results that are just as accurate can be obtained from a more easily acquired saliva sample a new yale study reports. saliva samples taken from just inside the mouth were more accurate and consistent than deep nasal swabs taken from 44 patients and 98 health care workers the researchers,health_misinformation,0,CoAID_News
"Over the history of Austin, its always gotten more expensive.",political_propaganda,1,LIAR_train
Silence Over Safety? Muzzling Clinicians a Public Health Issue. what your doctor is reading on medscape.com april 04 2020 -- covid-19 has caused battle lines to be drawn. but they 're not just between clinicians and the virus. they 're also between the healthcare workers and their employers causing what the american medical association calls a flashpoint that could affect public health. in recent weeks clinicians across the country have spoken out on social media and in the press about unsafe working conditions and shortages of personal protective equi,health_misinformation,0,CoAID_News
"In fighting collective bargaining changes, Democrats are trying to protect a system that pays unionized government workers 42 percent more than non-union workers.",political_propaganda,1,LIAR_train
"Between 2000 and 2006, health insurance company profits quadrupled.",political_propaganda,0,LIAR_valid
We sell 40 percent of our guns without a background check.,political_propaganda,0,LIAR_train
Russ Feingold got a memo in 2009 that outlined veteran harm at a Wisconsin VA facility and nothing was done.,political_propaganda,1,LIAR_train
Changes to Your Daily Routine During COVID-19 Can Make You Happier. research shows that daily new experiences can improve connections in the brain and leave us feeling stronger and happier. getty images research has found a link between new and diverse experiences and how happy we feel. people who had more variety in their daily routine reported feeling happier. they also had a stronger connection between areas of the brain called the hippocampus and the striatum. the researchers acknowledge that it can be difficult to seek out new experiences while wer,health_misinformation,0,CoAID_News
You want to go?,financial_scam,0,SMSSpam
Says U.S. corporate tax rate is highest in the world at 35 percent.,political_propaganda,0,LIAR_train
"Amid Pandemic, Too Many Americans Are Hesitating to Call 911. this website is using a security service to protect itself from online attacks",health_misinformation,0,CoAID_News
The Federal Reserve system has presided over about a 95... percent decline in the U.S. dollar.,political_propaganda,1,LIAR_train
WHO Issues Criteria to Lift COVID-19 Lockdowns. april 14 2020 countries should evaluate and meet six criteria before they lift shelter in place restrictions for covid-19 world health organization officials said during a press briefing on monday. decisions should be based on protecting human health and the scientific knowledge about how the coronavirus is transmitted said tedros adhanom ghebreyesus the who director general. we are all learning he said. we can only act on what we know. who will issue an updated strategy,health_misinformation,0,CoAID_News
Pandemic Can Overwhelm Those With Autism. this website is using a security service to protect itself from online attacks,health_misinformation,0,CoAID_News
"Obamacare will provide coverage for abortions, despite the presidents commitment that it would not.",political_propaganda,0,LIAR_train
I said two years ago that the Fannie and Freddie thing was a very serious problem and we had to work on it.,political_propaganda,1,LIAR_train
Says the federal government is supporting a study in Hawaii to develop a menu for when we colonize Mars.,political_propaganda,0,LIAR_valid
Do you always celebrate NY's with your family ?,financial_scam,0,SMSSpam
"The Rev. Rick Warren ""has called Christians who advance a social gospel Marxists.""",political_propaganda,1,LIAR_train
MMR vaccine could prevent worst symptoms of COVID-19. mmr measles mumps rubella vaccine could help to prevent inflammation in covid-19 which is associated with most severe symptoms of disease. new research suggests common vaccine may help in fight against covid-19. all data and statistics are based on publicly available data at time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for most recent information on covid-19 outbreak. there is growing evide,health_misinformation,0,CoAID_News
"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!",financial_scam,0,SMSSpam
Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.,financial_scam,0,SMSSpam
New Evidence That Coronavirus Antibodies Only Last a Few Months. coronavirus antibodies may quickly wane after infection meaning people are more likely to get sick again. getty images new evidence adds to growing belief that coronavirus antibodies wane rapidly creating risk of reinfections. experts say its reasonably clear that immunity from natural infection wo nt hold up for years and years but likely dwindle after 2 3 maybe around 5 months. because covid-19 is highly transmissible our best shot at achieving herd immunity is through e,health_misinformation,0,CoAID_News
"Says there have been some job gains in the McMansion State since Mr. Christie took office, but they have lagged gains both in the nation as a whole and in New York and Connecticut, the obvious points of comparison.",political_propaganda,0,LIAR_train
I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie,financial_scam,0,SMSSpam
"Says under his utility rate plan, An estimated 50 percent of our residential households will see a decrease in their water and wastewater bills.",political_propaganda,0,LIAR_train
Guidance and Tips for Tribal Community Living During COVID-19. everyone has role to play to reduce and slow transmission of covid-19. social distancing is essential step in preventing spread of covid-19. social distancing is reducing physical interaction between people and it lowers chances of spreading illness between people. practice social distancing by putting space at least 6 feet between yourself and others. it is especially important during covid-19 pandemic to protect people who are at higher risk for severe illness from covid,health_misinformation,0,CoAID_News
21-million Americans could have a four-year college scholarship for the money we've squandered in Iraq. 7.6-million teachers could have been hired last year if we weren't squandering this money.,political_propaganda,0,LIAR_train
Says Al Franken voted to exempt himself and Congress from enrolling in (the Affordable Care Act marketplaces).,political_propaganda,1,LIAR_valid
Ken Lanci is a lifelong Clevelander,political_propaganda,0,LIAR_valid
More people are struck by lightning than commit in-person voter fraud by impersonation.,political_propaganda,0,LIAR_test
Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,financial_scam,1,SMSSpam
Where did u go? My phone is gonna die you have to stay in here,financial_scam,0,SMSSpam
WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm,financial_scam,1,SMSSpam
Californias Proposition 63 would CRIMINALIZE the sharing of ammunition between friends who may be hunting or shooting together.,political_propaganda,1,LIAR_train
"Eight of the nine justices in the Supreme Court decision (on campaign finance) said that not only is it constitutional for Congress to require disclosure of the special interest money, but they recommend we do it.",political_propaganda,0,LIAR_valid
Coronavirus prevention: How to reduce transmission risk. regular hand washing is one of the main ways to help prevent the transmission of coronavirus. people should use plenty of soap and water to wash their hands for at least 20 seconds especially after if a person is not able to use soap and water they can use a hand sanitizer containing at least 60 alcohol. washing the hands with soap or hand sanitizer helps kill any viruses on the hands that people may have come into contact with. learn more about the proper hand washing technique in this arti,health_misinformation,0,CoAID_News
Preventing the Spread of COVID-19 in a Variety of Settings Throughout Your Community. the goals of cdcs global response to covid-19 are to limit human to- human transmission minimize the impact of covid-19 in vulnerable countries with limited preparedness capacity and reduce specific threats that pose current and future risk to the united states. cdcs global covid-19 response works toward these goals by meeting the following objectives strengthen capacity to prevent detect and respond to local covid-19 cases mitigate covid-19 transmission in the community across bord,health_misinformation,0,CoAID_News
There are 10 or 20 deaths a year from foodborne illness in the United States.,political_propaganda,1,LIAR_valid
"As a result of Obamacare, we are becoming something of a part-time employment country.",political_propaganda,1,LIAR_train
Clayton County offers the lowest operating millage rate in Metro Atlanta.,political_propaganda,1,LIAR_train
"When Social Security was passed, there were all kinds of lawsuits, just as there have been in the legal battle over the new health care law.",political_propaganda,0,LIAR_train
A number of the national publications have put this race in a tossup race between Democrats and Republicans. They don't know who's going to win this race.,political_propaganda,1,LIAR_train
Says Edward Snowden could have gotten all of the protections of being a whistleblower.,political_propaganda,1,LIAR_train
"Says Hillary Clintons rejection of efforts to make it easier to vote and harder to cheat not only defies logic, but the will of the majority of Americans.",political_propaganda,0,LIAR_train
Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...,financial_scam,0,SMSSpam
Says Jeb Bush happens to be where a majority of Republican voters areon giving legal status to illegal immigrants.,political_propaganda,0,LIAR_train
U sure u can't take any sick time?,financial_scam,0,SMSSpam
Says Sen. Sherrod Brown voted to block American energy production and increase energy taxes.,political_propaganda,1,LIAR_train
The minimum wage is mostly an entry-level wage for young people.,political_propaganda,0,LIAR_train
Rate of Depression Are Triple of Pre-COVID Levels. this website is using security service to protect itself from online attacks,health_misinformation,0,CoAID_News
Yup next stop.,financial_scam,0,SMSSpam
"COVID-19 Daily: Hazard Pay, Dangerous Mistakes. this website is using a security service to protect itself from online attacks",health_misinformation,0,CoAID_News
Trump Says Coronavirus Task Force Will Remain. this website is using a security service to protect itself from online attacks,health_misinformation,0,CoAID_News
Weve seen property taxes go down for the first time in 12 years on a median valued home.,political_propaganda,0,LIAR_train
"I think I‘m waiting for the same bus! Inform me when you get there, if you ever get there.",financial_scam,0,SMSSpam
"Face Masks, Yes, But Don't Forget Hand-Washing. this website is using security service to protect itself from online attacks",health_misinformation,0,CoAID_News
"When Deborah took office, the (Sellwood Bridge) project had languished for years, with only $11 million in funds. With her leadership the remaining funding was secured that got the project moving forward.",political_propaganda,0,LIAR_train
State Rep. Kathleen Peters has a 100 percent pro-abortion voting record even voting against a ban on sex-selection abortions.,political_propaganda,0,LIAR_train
Illegal counterfeiting and piracy costs the U.S. economy $100 billion... every year.,political_propaganda,1,LIAR_train
Accidents are down 50 percent and injury accidents are down 60 percent in the rebuilt Marquette Interchange in Milwaukee.,political_propaganda,0,LIAR_train
Today almost half our debt is owned by foreigners.,political_propaganda,0,LIAR_train
U.S. Surpasses 4 Million COVID-19 Cases. this website is using security service to protect itself from online attacks,health_misinformation,0,CoAID_News
There's no rationing in any of these bills.,political_propaganda,1,LIAR_train
Slept? I thinkThis time ( &lt;#&gt; pm) is not dangerous,financial_scam,0,SMSSpam
"Says that in three legislative sessions, his proposals opening pre-kindergarten to all Texas 4-year-olds never got heard or voted out of committee.",political_propaganda,0,LIAR_train
Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?,financial_scam,0,SMSSpam
The University of Wisconsin System is larger than any business in the state of Wisconsin.,political_propaganda,0,LIAR_test
You are gorgeous! keep those pix cumming :) thank you!,financial_scam,0,SMSSpam
Moderna Won’t Seek Vaccine Approval Before Nov. 3. this website is using security service to protect itself from online attacks,health_misinformation,0,CoAID_News
"Says Donald Trump said at the Republican convention, I alone can fix it.",political_propaganda,0,LIAR_train
"The Iran deal violates promises the president made to the American people. ...It is not an anytime, anywhere inspection process.",political_propaganda,0,LIAR_train
"There have been multiple media reports about (Donald Trumps) business dealings with the mob, with the mafia.",political_propaganda,0,LIAR_train
Weve got more revenue than we ever have.,political_propaganda,1,LIAR_train
Repeated requests for additional security in Benghazi were routinely denied by Hillary Clintons State Department.,political_propaganda,0,LIAR_train
Evidence Builds Linking Anticoagulation to COVID-19 Survival. this website is using a security service to protect itself from online attacks,health_misinformation,0,CoAID_News
Handwashing. wash hands with soap and water for at least 20 seconds. use cleanest water possible for example from improved source. use alcohol based hand rub that contains 60 alcohol if soap and water are not available,health_misinformation,0,CoAID_News
The Simpsons predicted the new coronavirus outbreak,health_misinformation,1,CoAID_News
Weve got four Supreme Court justices who signed their name to a declaration that Americans have no fundamental right to self-defense.,political_propaganda,0,LIAR_valid
Gov. Kitzhaber oversaw creation of the Oregon driver card law behind closed doors without allowing any input from citizens who represent the public interest.,political_propaganda,1,LIAR_train
Last-Ditch Support System Is Saving COVID Patients. this website is using security service to protect itself from online attacks,health_misinformation,0,CoAID_News
“This is what Bill Gates and George Soros want to do… secretly stick you with a chip while testing you for the coronavirus… the Dems have a bill on the House floor ready to vote on it to require this.”. see more of john barno on facebook,health_misinformation,1,CoAID_News
"We have ten different tax brackets and if youre making $9,000, youre already in the top tax bracket.",political_propaganda,1,LIAR_train
Am not interested to do like that.,financial_scam,0,SMSSpam
Diabetes and COVID-19 in-hospital mortality rates. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information on the covid-19 outbreak. over the last few months researchers have rushed to gather information on the effects of a virus that just last year was unknown to science. the virus sars cov-2 causes the disease covid-19. now with millions of cases globally scientists are trying,health_misinformation,0,CoAID_News
"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)",financial_scam,0,SMSSpam
"Rick Scott's former health care company, Columbia/HCA, committed ""fraud.""",political_propaganda,0,LIAR_train
"Every American now is $51,000 in debt. Thats money I owe, thats money my children owe before they even go to kindergarten, thats their check to the federal government right now.",political_propaganda,0,LIAR_train
Our credit rating went up since Ive been in office.,political_propaganda,1,LIAR_train
What COVID-19 Is Doing to Our Mental Health. americans are feeling more depression anxiety and fear than normal. getty images americans are reporting significant and sustained increases in symptoms of depression and anxiety related to the covid-19 pandemic according to recent data from healthline and yougovs covid-19 tracker. women minorities people with preexisting health conditions and adults under 34 all reported higher rates of fear and anxiety. the number of people reporting these symptoms are well above historical norms,health_misinformation,0,CoAID_News
Says city leadership is threatening to lay off police and emergency services personnel to balance the budget.,political_propaganda,1,LIAR_train
Wind powers nearly 13 million homes across the country.,political_propaganda,0,LIAR_train
"In every state, women are paid less than men.",political_propaganda,0,LIAR_train
Expert: White House a ‘Super Spreader’ Site. this website is using security service to protect itself from online attacks,health_misinformation,0,CoAID_News
97 percent of the work that Planned Parenthood does is about mammograms and preventative health.,political_propaganda,0,LIAR_train
If you look at the income of average Americans...theyre absolutely flat in constant dollars since 1979.,political_propaganda,0,LIAR_train
I had an uncle ... who was part of the first American troops to go into Auschwitz and liberate the concentration camps.,political_propaganda,0,LIAR_train
"Yes, COVID-19 Is on the Rise: Here’s Why Social Distancing Is Still Key. known cases of covid-19 in the united states have now topped 80,000 and experts think that s likely far lower than the actual number of cases. deaths in the united states are more than 1,100. multiple states have issued some form of a shelter in place or stay at home order. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information",health_misinformation,0,CoAID_News
The basket's gettin full so I might be by tonight,financial_scam,0,SMSSpam
The Senate health care bill is longer than Tolstoy's 'War and Peace.',political_propaganda,1,LIAR_valid
Says Donald Trump has been talking about the option of using a nuclear weapon against our Western European allies.,political_propaganda,1,LIAR_train
UK local authorities not ready for the number of deaths from Covid-19,health_misinformation,0,CoAID_News
WOT U UP 2 J?,financial_scam,0,SMSSpam
